Date,timestamp,Temp Out,Hi Temp,Low Temp,Out Hum,Dew Pt.,Wind Speed,Wind Dir,Wind Run,Hi Speed,Hi Dir,Wind Chill,Bar,Rain,Rain Rate,In Temp,In Hum,In Dew,Wind Samp,Arc.Int.,dew_point_outside_high,dew_point_outside_low,minutes_past_midnight,rain_amount_clicks,rain_collector_type,rain_rate_clicks,temperature_outside_F,temperature_wet_bulb,temperature_wet_bulb_high,temperature_wet_bulb_low,wind_chill_high,wind_chill_low,wind_direction_prevailing_degrees,wind_direction_speed_high_degrees
2024-11-22 04:00:00,1732237200,2.0,2.055555555555555555555555556,1.944444444444444444444444444,85.0,31.5,1.78,SSE,1.60,6.22,SSE,32.2,754.74,0.00,0.00,14.61,44.0,4.40,351,15,31.6,31.4,240,0,inches_0_01,0,35.6,34.0,34.1,33.9,32.3,26.4,157.50,157.50
2024-11-22 04:15:00,1732238100,1.944444444444444444444444444,2.055555555555555555555555556,1.944444444444444444444444444,86.0,31.7,1.78,SSE,1.60,5.33,SSE,32.1,755.01,0.00,0.00,14.44,44.0,4.10,350,15,31.9,31.7,255,0,inches_0_01,0,35.5,34.0,34.2,34.0,32.3,27.1,157.50,157.50
2024-11-22 04:30:00,1732239000,1.777777777777777777777777778,1.944444444444444444444444444,1.722222222222222222222222222,86.0,31.4,1.78,SSE,1.60,4.44,SE,31.7,755.40,0.00,0.00,14.39,44.0,4.00,348,15,31.7,31.3,270,0,inches_0_01,0,35.2,33.7,34.0,33.6,32.1,27.5,157.50,135.00
2024-11-22 04:45:00,1732239900,1.722222222222222222222222222,1.777777777777777777777777778,1.666666666666666666666666667,85.0,31.0,1.78,SSE,1.60,4.89,SE,31.6,755.75,0.00,0.00,14.33,44.0,4.00,350,15,31.1,31.0,285,0,inches_0_01,0,35.1,33.5,33.6,33.4,31.7,26.9,157.50,135.00
2024-11-22 05:00:00,1732240800,1.777777777777777777777777778,1.833333333333333333333333333,1.722222222222222222222222222,84.0,30.9,1.33,SSE,1.20,4.44,SSE,32.9,756.23,0.00,0.00,14.33,44.0,4.00,351,15,31.0,30.8,300,0,inches_0_01,0,35.2,33.5,33.6,33.4,33.0,27.5,157.50,157.50
2024-11-22 05:15:00,1732241700,1.722222222222222222222222222,1.833333333333333333333333333,1.722222222222222222222222222,82.0,30.2,2.22,SSE,2.00,6.67,SSE,30.7,756.46,0.00,0.00,14.17,44.0,3.70,348,15,30.4,30.2,315,0,inches_0_01,0,35.1,33.2,33.4,33.2,30.9,25.5,157.50,157.50
2024-11-22 05:30:00,1732242600,1.666666666666666666666666667,1.722222222222222222222222222,1.666666666666666666666666667,82.0,30.1,1.33,SSE,1.20,5.33,SSE,32.7,756.87,0.00,0.00,14.00,43.0,2.80,351,15,30.2,30.1,330,0,inches_0_01,0,35.0,33.1,33.2,33.1,32.8,26.5,157.50,157.50
2024-11-22 05:45:00,1732243500,1.555555555555555555555555556,1.666666666666666666666666667,1.5,81.0,29.6,1.78,SSE,1.60,5.33,SE,31.3,757.12,0.00,0.00,14.06,43.0,2.90,350,15,29.8,29.5,345,0,inches_0_01,0,34.8,32.8,33.0,32.7,31.5,26.1,157.50,135.00
2024-11-22 06:00:00,1732244400,1.333333333333333333333333333,1.555555555555555555555555556,1.333333333333333333333333333,76.0,27.6,1.78,SSE,1.60,5.33,SSE,30.8,757.30,0.00,0.00,13.89,42.0,2.10,352,15,28.0,27.6,360,0,inches_0_01,0,34.4,32.0,32.3,32.0,31.3,25.8,157.50,157.50
2024-11-22 06:15:00,1732245300,1.222222222222222222222222222,1.333333333333333333333333333,1.166666666666666666666666667,72.0,26.1,1.33,SE,1.20,3.56,SE,31.8,757.55,0.00,0.00,13.83,42.0,2.00,351,15,26.3,26.0,375,0,inches_0_01,0,34.2,31.4,31.6,31.3,32.0,27.4,135.00,135.00
2024-11-22 06:30:00,1732246200,1.055555555555555555555555556,1.222222222222222222222222222,1.055555555555555555555555556,76.0,27.1,0.89,SE,0.80,4.00,SSE,33.0,757.89,0.00,0.00,13.78,42.0,1.90,351,15,27.4,27.1,390,0,inches_0_01,0,33.9,31.5,31.8,31.5,33.3,26.5,135.00,157.50
2024-11-22 06:45:00,1732247100,0.9444444444444444444444444444,1.055555555555555555555555556,0.9444444444444444444444444444,77.0,27.3,1.78,SSE,1.60,6.22,SSE,30.0,758.37,0.00,0.00,13.61,41.0,1.00,348,15,27.5,27.3,405,0,inches_0_01,0,33.7,31.4,31.6,31.4,30.2,24.1,157.50,157.50
2024-11-22 07:00:00,1732248000,0.8888888888888888888888888889,1.0,0.8888888888888888888888888889,79.0,27.8,1.78,SSE,1.60,5.78,SE,29.9,758.60,0.00,0.00,13.50,41.0,0.80,349,15,28.0,27.8,420,0,inches_0_01,0,33.6,31.5,31.7,31.5,30.1,24.3,157.50,135.00
2024-11-22 07:15:00,1732248900,0.8888888888888888888888888889,0.8888888888888888888888888889,0.8333333333333333333333333333,78.0,27.5,2.22,SSE,2.00,5.33,SSE,28.9,758.75,0.00,0.00,13.50,41.0,0.80,351,15,27.5,27.4,435,0,inches_0_01,0,33.6,31.4,31.4,31.3,28.9,24.6,157.50,157.50
2024-11-22 07:30:00,1732249800,0.8888888888888888888888888889,0.9444444444444444444444444444,0.8333333333333333333333333333,79.0,27.8,1.78,SSE,1.60,4.44,SSE,29.9,758.95,0.00,0.00,13.44,41.0,0.70,349,15,27.9,27.7,450,0,inches_0_01,0,33.6,31.5,31.6,31.4,30.0,25.5,157.50,157.50
2024-11-22 07:45:00,1732250700,0.7222222222222222222222222222,0.8888888888888888888888888889,0.7222222222222222222222222222,80.0,27.8,2.22,SSE,2.00,5.33,SSE,28.6,759.08,0.00,0.00,13.28,41.0,0.50,351,15,28.1,27.8,465,0,inches_0_01,0,33.3,31.3,31.6,31.3,28.9,24.4,157.50,157.50
2024-11-22 08:00:00,1732251600,0.7777777777777777777777777778,0.7777777777777777777777777778,0.7222222222222222222222222222,79.0,27.6,2.22,SSE,2.00,5.33,SE,28.7,759.54,0.00,0.00,13.11,41.0,0.20,349,15,27.6,27.5,480,0,inches_0_01,0,33.4,31.3,31.3,31.2,28.7,24.4,157.50,135.00
2024-11-22 08:15:00,1732252500,0.7777777777777777777777777778,0.8333333333333333333333333333,0.7777777777777777777777777778,77.0,27.0,2.22,SSE,2.00,5.33,SE,28.7,759.76,0.00,0.00,13.06,40.0,-0.50,350,15,27.1,27.0,495,0,inches_0_01,0,33.4,31.1,31.2,31.1,28.8,24.5,157.50,135.00
2024-11-22 08:30:00,1732253400,0.7777777777777777777777777778,0.7777777777777777777777777778,0.7222222222222222222222222222,77.0,27.0,1.78,SSE,1.60,4.44,SSE,29.6,760.04,0.00,0.00,13.00,40.0,-0.60,350,15,27.0,26.9,510,0,inches_0_01,0,33.4,31.1,31.1,31.0,29.6,25.3,157.50,157.50
2024-11-22 08:45:00,1732254300,0.8333333333333333333333333333,0.8888888888888888888888888889,0.7777777777777777777777777778,78.0,27.4,2.22,SSE,2.00,4.89,ESE,28.8,760.40,0.00,0.00,13.00,40.0,-0.60,350,15,27.5,27.3,525,0,inches_0_01,0,33.5,31.3,31.4,31.2,28.9,24.9,157.50,112.50
2024-11-22 09:00:00,1732255200,0.6666666666666666666666666667,0.8333333333333333333333333333,0.6111111111111111111111111111,76.0,26.5,3.11,SSE,2.80,7.56,SSE,26.9,760.70,0.00,0.00,12.89,40.0,-0.80,351,15,26.8,26.4,540,0,inches_0_01,0,33.2,30.8,31.1,30.7,27.3,22.3,157.50,157.50
2024-11-22 09:15:00,1732256100,0.6111111111111111111111111111,0.6666666666666666666666666667,0.5555555555555555555555555556,75.0,26.0,3.11,SSE,2.80,5.78,SSE,26.8,760.91,0.00,0.00,12.78,39.0,-1.60,349,15,26.1,25.9,555,0,inches_0_01,0,33.1,30.7,30.8,30.6,26.9,23.6,157.50,157.50
2024-11-22 09:30:00,1732257000,0.6666666666666666666666666667,0.6666666666666666666666666667,0.5555555555555555555555555556,76.0,26.5,2.67,SSE,2.40,8.00,S,27.6,761.11,0.00,0.00,12.67,39.0,-1.70,352,15,26.5,26.3,570,0,inches_0_01,0,33.2,30.8,30.8,30.7,27.6,21.8,157.50,180.00
2024-11-22 09:45:00,1732257900,0.5555555555555555555555555556,0.6666666666666666666666666667,0.5555555555555555555555555556,75.0,25.9,2.22,SSE,2.00,6.67,SSE,28.2,761.24,0.00,0.00,12.61,39.0,-1.80,351,15,26.1,25.9,585,0,inches_0_01,0,33.0,30.6,30.8,30.6,28.4,22.8,157.50,157.50
2024-11-22 10:00:00,1732258800,0.6666666666666666666666666667,0.6666666666666666666666666667,0.5555555555555555555555555556,75.0,26.1,2.67,SSE,2.40,6.22,SSE,27.6,761.52,0.00,0.00,12.61,39.0,-1.80,350,15,26.1,25.9,600,0,inches_0_01,0,33.2,30.8,30.8,30.6,27.6,23.2,157.50,157.50
2024-11-22 10:15:00,1732259700,0.7777777777777777777777777778,0.7777777777777777777777777778,0.6111111111111111111111111111,75.0,26.3,1.78,SSE,1.60,4.89,SSE,29.6,761.80,0.00,0.00,12.61,39.0,-1.80,350,15,26.3,26.0,615,0,inches_0_01,0,33.4,30.9,30.9,30.7,29.6,24.6,157.50,157.50
2024-11-22 10:30:00,1732260600,0.7222222222222222222222222222,0.8333333333333333333333333333,0.7222222222222222222222222222,73.0,25.6,2.67,SSE,2.40,6.67,SE,27.7,762.00,0.00,0.00,12.56,39.0,-1.90,346,15,25.8,25.6,630,0,inches_0_01,0,33.3,30.7,30.8,30.7,28.0,23.2,157.50,135.00
2024-11-22 10:45:00,1732261500,0.7777777777777777777777777778,0.8333333333333333333333333333,0.7222222222222222222222222222,71.0,25.0,2.67,SSE,2.40,7.56,SSE,27.8,762.23,0.00,0.00,12.44,38.0,-2.70,349,15,25.1,24.9,645,0,inches_0_01,0,33.4,30.6,30.7,30.5,28.0,22.5,157.50,157.50
2024-11-22 11:00:00,1732262400,0.8333333333333333333333333333,0.8888888888888888888888888889,0.7777777777777777777777777778,72.0,25.4,2.22,SSE,2.00,4.89,SSE,28.8,762.69,0.00,0.00,12.44,38.0,-2.70,348,15,25.5,25.4,660,0,inches_0_01,0,33.5,30.8,30.8,30.7,28.9,24.9,157.50,157.50
2024-11-22 11:15:00,1732263300,0.8888888888888888888888888889,0.8888888888888888888888888889,0.8333333333333333333333333333,74.0,26.2,2.22,SSE,2.00,5.78,SSE,28.9,762.94,0.00,0.00,12.39,38.0,-2.80,347,15,26.2,26.1,675,0,inches_0_01,0,33.6,31.0,31.0,30.9,28.9,24.2,157.50,157.50
2024-11-22 11:30:00,1732264200,0.7777777777777777777777777778,0.8888888888888888888888888889,0.7777777777777777777777777778,74.0,26.0,2.67,SSE,2.40,6.67,SSE,27.8,763.30,0.00,0.00,12.39,38.0,-2.80,351,15,26.2,26.0,690,0,inches_0_01,0,33.4,30.8,31.0,30.8,28.1,23.3,157.50,157.50
2024-11-22 11:45:00,1732265100,0.7777777777777777777777777778,0.8333333333333333333333333333,0.7777777777777777777777777778,71.0,25.0,3.11,SSE,2.80,9.33,S,27.1,763.85,0.00,0.00,12.39,37.0,-3.50,346,15,25.1,25.0,705,0,inches_0_01,0,33.4,30.6,30.7,30.6,27.3,21.5,157.50,180.00
2024-11-22 12:00:00,1732266000,0.7777777777777777777777777778,0.8333333333333333333333333333,0.7222222222222222222222222222,70.0,24.7,2.67,SSE,2.40,6.22,SE,27.8,764.11,0.00,0.00,12.33,37.0,-3.60,349,15,24.8,24.6,720,0,inches_0_01,0,33.4,30.5,30.6,30.4,28.0,23.6,157.50,135.00
2024-11-22 12:15:00,1732266900,0.7777777777777777777777777778,0.7777777777777777777777777778,0.7222222222222222222222222222,71.0,25.0,2.67,SSE,2.40,9.33,SSE,27.8,764.44,0.00,0.00,12.33,37.0,-3.60,350,15,25.0,24.9,735,0,inches_0_01,0,33.4,30.6,30.6,30.5,27.8,21.4,157.50,157.50
2024-11-22 12:30:00,1732267800,0.8333333333333333333333333333,0.8888888888888888888888888889,0.7222222222222222222222222222,71.0,25.1,2.22,SSE,2.00,5.33,SSE,28.8,764.64,0.00,0.00,12.39,37.0,-3.50,348,15,25.2,24.9,750,0,inches_0_01,0,33.5,30.7,30.8,30.5,28.9,24.4,157.50,157.50
2024-11-22 12:45:00,1732268700,0.8333333333333333333333333333,0.8888888888888888888888888889,0.8333333333333333333333333333,70.0,24.8,2.67,SSE,2.40,6.22,SSE,28.0,764.87,0.00,0.00,12.39,37.0,-3.50,348,15,24.9,24.8,765,0,inches_0_01,0,33.5,30.6,30.7,30.6,28.1,23.8,157.50,157.50
2024-11-22 13:00:00,1732269600,0.8333333333333333333333333333,0.8888888888888888888888888889,0.7777777777777777777777777778,71.0,25.1,2.67,SSE,2.40,8.00,SSE,28.0,765.15,0.00,0.00,12.33,37.0,-3.60,350,15,25.2,25.0,780,0,inches_0_01,0,33.5,30.7,30.8,30.6,28.1,22.4,157.50,157.50
2024-11-22 13:15:00,1732270500,0.8333333333333333333333333333,0.8888888888888888888888888889,0.7777777777777777777777777778,69.0,24.4,2.22,SSE,2.00,8.44,S,28.8,765.38,0.00,0.00,12.33,37.0,-3.60,350,15,24.5,24.3,795,0,inches_0_01,0,33.5,30.5,30.6,30.4,28.9,22.1,157.50,180.00
2024-11-22 13:30:00,1732271400,0.8333333333333333333333333333,0.8333333333333333333333333333,0.7222222222222222222222222222,68.0,24.1,3.11,SSE,2.80,7.56,SSE,27.3,765.45,0.00,0.00,12.22,36.0,-4.40,349,15,24.1,23.9,810,0,inches_0_01,0,33.5,30.4,30.4,30.2,27.3,22.5,157.50,157.50
2024-11-22 13:45:00,1732272300,0.8333333333333333333333333333,0.8888888888888888888888888889,0.7777777777777777777777777778,69.0,24.4,2.67,SSE,2.40,7.11,SSE,28.0,765.51,0.00,0.00,12.56,36.0,-3.90,349,15,24.5,24.3,825,0,inches_0_01,0,33.5,30.5,30.6,30.4,28.1,23.0,157.50,157.50
2024-11-22 14:00:00,1732273200,0.8888888888888888888888888889,0.8888888888888888888888888889,0.7777777777777777777777777778,68.0,24.2,2.67,SSE,2.40,5.33,S,28.1,765.76,0.00,0.00,12.44,36.0,-4.10,348,15,24.2,24.0,840,0,inches_0_01,0,33.6,30.5,30.5,30.3,28.1,24.5,157.50,180.00
2024-11-22 14:15:00,1732274100,0.9444444444444444444444444444,0.9444444444444444444444444444,0.8333333333333333333333333333,67.0,23.9,2.22,SSE,2.00,6.22,SSE,29.0,765.76,0.00,0.00,12.33,36.0,-4.20,350,15,23.9,23.7,855,0,inches_0_01,0,33.7,30.5,30.5,30.3,29.0,23.8,157.50,157.50
2024-11-22 14:30:00,1732275000,1.055555555555555555555555556,1.055555555555555555555555556,0.8888888888888888888888888889,68.0,24.5,1.78,SSE,1.60,4.44,SSW,30.2,766.06,0.00,0.00,12.39,36.0,-4.10,350,15,24.5,24.2,870,0,inches_0_01,0,33.9,30.8,30.8,30.5,30.2,25.7,157.50,202.50
2024-11-22 14:45:00,1732275900,1.055555555555555555555555556,1.055555555555555555555555556,1.0,68.0,24.5,2.22,SSE,2.00,5.78,SSE,29.3,766.14,0.00,0.00,12.44,36.0,-4.10,348,15,24.5,24.4,885,0,inches_0_01,0,33.9,30.8,30.8,30.7,29.3,24.6,157.50,157.50
2024-11-22 15:00:00,1732276800,1.111111111111111111111111111,1.111111111111111111111111111,1.055555555555555555555555556,69.0,24.9,2.22,SSE,2.00,6.22,SSE,29.4,766.42,0.00,0.00,12.50,36.0,-4.00,347,15,24.9,24.8,900,0,inches_0_01,0,34.0,31.0,31.0,30.9,29.4,24.3,157.50,157.50
2024-11-22 15:15:00,1732277700,1.111111111111111111111111111,1.166666666666666666666666667,1.111111111111111111111111111,69.0,24.9,2.22,SSE,2.00,4.89,SSE,29.4,766.60,0.00,0.00,12.56,36.0,-3.90,348,15,25.0,24.9,915,0,inches_0_01,0,34.0,31.0,31.0,31.0,29.5,25.7,157.50,157.50
2024-11-22 15:30:00,1732278600,1.166666666666666666666666667,1.166666666666666666666666667,1.055555555555555555555555556,70.0,25.3,1.78,SSE,1.60,4.89,S,30.5,766.85,0.00,0.00,12.56,36.0,-3.90,349,15,25.3,25.2,930,0,inches_0_01,0,34.1,31.1,31.1,31.0,30.5,25.6,157.50,180.00
2024-11-22 15:45:00,1732279500,1.166666666666666666666666667,1.222222222222222222222222222,1.111111111111111111111111111,69.0,25.0,1.78,SSE,1.60,4.00,SSE,30.5,767.05,0.00,0.00,12.61,36.0,-3.80,348,15,25.1,24.9,945,0,inches_0_01,0,34.1,31.0,31.1,31.0,30.6,26.7,157.50,157.50
2024-11-22 16:00:00,1732280400,1.166666666666666666666666667,1.166666666666666666666666667,1.166666666666666666666666667,70.0,25.3,1.78,SSE,1.60,4.44,SSE,30.5,767.16,0.00,0.00,12.50,36.0,-4.00,350,15,25.3,25.3,960,0,inches_0_01,0,34.1,31.1,31.1,31.1,30.5,26.3,157.50,157.50
2024-11-22 16:15:00,1732281300,1.166666666666666666666666667,1.166666666666666666666666667,1.111111111111111111111111111,70.0,25.3,1.78,SSE,1.60,4.89,SSE,30.5,767.33,0.00,0.00,12.56,36.0,-3.90,351,15,25.3,25.2,975,0,inches_0_01,0,34.1,31.1,31.1,31.0,30.5,25.7,157.50,157.50
2024-11-22 16:30:00,1732282200,1.055555555555555555555555556,1.166666666666666666666666667,1.055555555555555555555555556,71.0,25.5,1.33,S,1.20,4.00,S,31.4,767.46,0.00,0.00,12.50,36.0,-4.00,350,15,25.7,25.5,990,0,inches_0_01,0,33.9,31.0,31.2,31.0,31.6,26.5,180.00,180.00
2024-11-22 16:45:00,1732283100,1.0,1.111111111111111111111111111,1.0,71.0,25.4,1.78,SSE,1.60,4.44,SSE,30.1,767.46,0.00,0.00,12.50,36.0,-4.00,346,15,25.6,25.4,1005,0,inches_0_01,0,33.8,31.0,31.1,31.0,30.3,25.9,157.50,157.50
2024-11-22 17:00:00,1732284000,0.8888888888888888888888888889,1.0,0.8888888888888888888888888889,72.0,25.5,0.89,S,0.80,3.11,SSE,32.7,767.38,0.00,0.00,12.56,36.0,-3.90,349,15,25.7,25.5,1020,0,inches_0_01,0,33.6,30.9,31.0,30.9,32.9,27.4,180.00,157.50
2024-11-22 17:15:00,1732284900,0.7222222222222222222222222222,0.8888888888888888888888888889,0.7222222222222222222222222222,72.0,25.3,0.89,WSW,0.80,4.89,SSE,32.3,767.33,0.00,0.00,12.67,36.0,-3.70,349,15,25.5,25.3,1035,0,inches_0_01,0,33.3,30.6,30.9,30.6,32.7,24.8,247.50,157.50
2024-11-22 17:30:00,1732285800,0.6111111111111111111111111111,0.7222222222222222222222222222,0.6111111111111111111111111111,73.0,25.4,0.44,SW,0.40,1.78,SE,33.1,767.51,0.00,0.00,12.67,36.0,-3.70,349,15,25.6,25.4,1050,0,inches_0_01,0,33.1,30.5,30.7,30.5,33.3,29.3,225.00,135.00
2024-11-22 17:45:00,1732286700,0.6111111111111111111111111111,0.6666666666666666666666666667,0.5555555555555555555555555556,72.0,25.1,0.89,SW,0.80,2.67,SW,32.1,767.64,0.00,0.00,12.67,37.0,-3.00,349,15,25.2,25.0,1065,0,inches_0_01,0,33.1,30.4,30.5,30.3,32.2,27.4,225.00,225.00
2024-11-22 18:00:00,1732287600,0.6666666666666666666666666667,0.6666666666666666666666666667,0.5555555555555555555555555556,72.0,25.2,0.89,SW,0.80,3.56,SSE,32.2,767.56,0.00,0.00,12.61,37.0,-3.10,349,15,25.2,25.0,1080,0,inches_0_01,0,33.2,30.5,30.5,30.3,32.2,26.0,225.00,157.50
2024-11-22 18:15:00,1732288500,0.6666666666666666666666666667,0.6666666666666666666666666667,0.6111111111111111111111111111,72.0,25.2,1.33,S,1.20,4.00,SSE,30.6,767.74,0.00,0.00,12.61,37.0,-3.10,351,15,25.2,25.1,1095,0,inches_0_01,0,33.2,30.5,30.5,30.4,30.6,25.6,180.00,157.50
2024-11-22 18:30:00,1732289400,0.5555555555555555555555555556,0.6666666666666666666666666667,0.5555555555555555555555555556,73.0,25.3,0.89,S,0.80,3.11,WSW,32.0,767.87,0.00,0.00,12.56,37.0,-3.20,350,15,25.5,25.3,1110,0,inches_0_01,0,33.0,30.4,30.6,30.4,32.2,26.7,180.00,247.50
2024-11-22 18:45:00,1732290300,0.5,0.5555555555555555555555555556,0.4444444444444444444444444444,73.0,25.2,0.89,S,0.80,3.56,S,31.9,768.02,0.00,0.00,12.50,37.0,-3.30,350,15,25.3,25.1,1125,0,inches_0_01,0,32.9,30.3,30.4,30.2,32.0,25.8,180.00,180.00
2024-11-22 19:00:00,1732291200,0.4444444444444444444444444444,0.5,0.3888888888888888888888888889,73.0,25.1,0.89,SW,0.80,2.67,SSE,31.8,768.22,0.00,0.00,12.50,37.0,-3.30,351,15,25.2,25.0,1140,0,inches_0_01,0,32.8,30.2,30.3,30.1,31.9,27.0,225.00,157.50
2024-11-22 19:15:00,1732292100,0.4444444444444444444444444444,0.5,0.3888888888888888888888888889,73.0,25.1,1.33,S,1.20,4.44,SW,30.2,768.43,0.00,0.00,12.56,37.0,-3.20,350,15,25.2,25.0,1155,0,inches_0_01,0,32.8,30.2,30.3,30.1,30.3,24.5,180.00,225.00
2024-11-22 19:30:00,1732293000,0.5,0.5555555555555555555555555556,0.4444444444444444444444444444,72.0,24.9,1.33,S,1.20,3.56,SE,30.3,768.40,0.00,0.00,12.50,37.0,-3.30,350,15,25.0,24.8,1170,0,inches_0_01,0,32.9,30.2,30.3,30.1,30.4,25.8,180.00,135.00
2024-11-22 19:45:00,1732293900,0.4444444444444444444444444444,0.5555555555555555555555555556,0.4444444444444444444444444444,72.0,24.8,0.89,SW,0.80,4.00,SSE,31.8,768.58,0.00,0.00,12.44,37.0,-3.40,348,15,25.0,24.8,1185,0,inches_0_01,0,32.8,30.1,30.3,30.1,32.0,25.2,225.00,157.50
2024-11-22 20:00:00,1732294800,0.5555555555555555555555555556,0.5555555555555555555555555556,0.5,72.0,25.0,0.89,S,0.80,3.56,S,32.0,768.76,0.00,0.00,12.33,37.0,-3.60,350,15,25.0,24.9,1200,0,inches_0_01,0,33.0,30.3,30.3,30.2,32.0,25.9,180.00,180.00
2024-11-22 20:15:00,1732295700,0.5555555555555555555555555556,0.5555555555555555555555555556,0.5,72.0,25.0,0.89,SSE,0.80,3.56,S,32.0,768.68,0.00,0.00,12.33,37.0,-3.60,350,15,25.0,24.9,1215,0,inches_0_01,0,33.0,30.3,30.3,30.2,32.0,25.9,157.50,180.00
2024-11-22 20:30:00,1732296600,0.5555555555555555555555555556,0.5555555555555555555555555556,0.5555555555555555555555555556,73.0,25.3,0.89,WSW,0.80,3.56,SSW,32.0,768.76,0.00,0.00,12.39,37.0,-3.50,349,15,25.3,25.3,1230,0,inches_0_01,0,33.0,30.4,30.4,30.4,32.0,26.0,247.50,202.50
2024-11-22 20:45:00,1732297500,0.5555555555555555555555555556,0.5555555555555555555555555556,0.5,73.0,25.3,0.89,WSW,0.80,3.11,WSW,32.0,768.91,0.00,0.00,12.39,37.0,-3.50,347,15,25.3,25.2,1245,0,inches_0_01,0,33.0,30.4,30.4,30.3,32.0,26.5,247.50,247.50
2024-11-22 21:00:00,1732298400,0.5,0.5555555555555555555555555556,0.4444444444444444444444444444,74.0,25.5,1.33,WSW,1.20,3.56,S,30.3,768.93,0.00,0.00,12.28,37.0,-3.70,351,15,25.6,25.4,1260,0,inches_0_01,0,32.9,30.4,30.5,30.3,30.4,25.8,247.50,180.00
2024-11-22 21:15:00,1732299300,0.4444444444444444444444444444,0.5555555555555555555555555556,0.4444444444444444444444444444,75.0,25.8,1.33,WSW,1.20,2.67,W,30.2,769.04,0.00,0.00,12.22,37.0,-3.70,350,15,25.9,25.8,1275,0,inches_0_01,0,32.8,30.4,30.6,30.4,30.4,27.1,247.50,270.00
2024-11-22 21:30:00,1732300200,0.3888888888888888888888888889,0.4444444444444444444444444444,0.3888888888888888888888888889,75.0,25.7,0.89,WSW,0.80,2.22,WSW,31.7,768.71,0.00,0.00,12.11,37.0,-3.90,351,15,25.8,25.7,1290,0,inches_0_01,0,32.7,30.3,30.4,30.3,31.8,27.8,247.50,247.50
2024-11-22 21:45:00,1732301100,0.4444444444444444444444444444,0.4444444444444444444444444444,0.3888888888888888888888888889,75.0,25.8,1.33,WSW,1.20,3.56,WSW,30.2,768.71,0.00,0.00,12.06,37.0,-4.00,350,15,25.8,25.7,1305,0,inches_0_01,0,32.8,30.4,30.4,30.3,30.2,25.6,247.50,247.50
2024-11-22 22:00:00,1732302000,0.3888888888888888888888888889,0.4444444444444444444444444444,0.3888888888888888888888888889,75.0,25.7,1.33,WSW,1.20,5.33,SW,30.1,768.73,0.00,0.00,12.11,37.0,-3.90,349,15,25.8,25.7,1320,0,inches_0_01,0,32.7,30.3,30.4,30.3,30.2,23.6,247.50,225.00
2024-11-22 22:15:00,1732302900,0.3888888888888888888888888889,0.4444444444444444444444444444,0.3333333333333333333333333333,76.0,26.0,0.89,WSW,0.80,3.11,WSW,31.7,768.91,0.00,0.00,12.06,37.0,-4.00,348,15,26.1,25.9,1335,0,inches_0_01,0,32.7,30.4,30.5,30.3,31.8,26.2,247.50,247.50
2024-11-22 22:30:00,1732303800,0.3888888888888888888888888889,0.4444444444444444444444444444,0.3333333333333333333333333333,76.0,26.0,1.33,WSW,1.20,4.00,SW,30.1,768.86,0.00,0.00,12.06,37.0,-4.00,350,15,26.1,25.9,1350,0,inches_0_01,0,32.7,30.4,30.5,30.3,30.2,24.9,247.50,225.00
2024-11-22 22:45:00,1732304700,0.4444444444444444444444444444,0.4444444444444444444444444444,0.3888888888888888888888888889,76.0,26.1,1.33,WSW,1.20,3.56,WSW,30.2,768.58,0.00,0.00,12.00,37.0,-4.10,351,15,26.1,26.0,1365,0,inches_0_01,0,32.8,30.5,30.5,30.4,30.2,25.6,247.50,247.50
2024-11-22 23:00:00,1732305600,0.5555555555555555555555555556,0.5555555555555555555555555556,0.4444444444444444444444444444,76.0,26.3,1.33,WSW,1.20,4.00,WSW,30.4,768.32,0.00,0.00,11.94,37.0,-4.20,350,15,26.3,26.1,1380,0,inches_0_01,0,33.0,30.7,30.7,30.5,30.4,25.2,247.50,247.50
2024-11-22 23:15:00,1732306500,0.5555555555555555555555555556,0.5555555555555555555555555556,0.5,76.0,26.3,0.89,WSW,0.80,3.56,WSW,32.0,768.55,0.00,0.00,11.89,37.0,-4.30,348,15,26.3,26.2,1395,0,inches_0_01,0,33.0,30.7,30.7,30.6,32.0,25.9,247.50,247.50
2024-11-22 23:30:00,1732307400,0.5555555555555555555555555556,0.5555555555555555555555555556,0.5,77.0,26.6,1.33,WSW,1.20,4.00,SW,30.4,768.38,0.00,0.00,11.83,37.0,-4.40,349,15,26.6,26.5,1410,0,inches_0_01,0,33.0,30.8,30.8,30.7,30.4,25.3,247.50,225.00
2024-11-22 23:45:00,1732308300,0.5555555555555555555555555556,0.5555555555555555555555555556,0.5,77.0,26.6,1.33,WSW,1.20,4.00,WSW,30.4,768.25,0.00,0.00,11.83,37.0,-4.40,349,15,26.6,26.5,1425,0,inches_0_01,0,33.0,30.8,30.8,30.7,30.4,25.3,247.50,247.50
2024-11-23 00:00:00,1732309200,0.5555555555555555555555555556,0.5555555555555555555555555556,0.5,77.0,26.6,1.33,WSW,1.20,3.56,WSW,30.4,768.12,0.00,0.00,11.89,37.0,-4.30,348,15,26.6,26.5,1440,0,inches_0_01,0,33.0,30.8,30.8,30.7,30.4,25.9,247.50,247.50
